prep_canonical_smiles,chembl_cmpd_id,assay_id,rdkitNonIsoCanonSmi,canonical_smiles,doc_id,pubmed_id,journal,year,volume,first_page,standard_value,standard_units,standard_type,activity_comment,tid,pref_name,Protein class,Cliff value,Chiral cliff,unambiguous cliff,Protein class (prep)
CS(=O)(=O)N1CCC[C@@H](C1)N2C(=O)Nc3cnc4[nH]ccc4c23,"('CHEMBL3593589', 'CHEMBL3593588')",1505111,CS(=O)(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,"('CS(=O)(=O)N1CCC[C@@H](C1)N2C(=O)Nc3cnc4[nH]ccc4c23', 'CS(=O)(=O)N1CCC[C@H](C1)N2C(=O)Nc3cnc4[nH]ccc4c23')",92799,26059596.0,Bioorg. Med. Chem.,2015.0,23,4846,"(Decimal('850'), Decimal('82'))",nM,IC50,,10938,Tyrosine-protein kinase JAK2,kinase,1.01560507333,cliff,1,kinase
CS(=O)(=O)N1CCN(CC1)C(=O)[C@@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc4ccccc4c3,"('CHEMBL107392', 'CHEMBL323101')","(210595, 212519)",CS(=O)(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,"('CS(=O)(=O)N1CCN(CC1)C(=O)[C@@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc4ccccc4c3', 'CS(=O)(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc4ccccc4c3')",14103,9301673.0,J. Med. Chem.,1997.0,40,3091,"((Decimal('2.1'), Decimal('490')), (Decimal('67'), Decimal('13000')))",nM,Ki,,"(10403, 10407)","('Thrombin', 'Trypsin II')",protease,"(2.3679767852945943, 2.2878685496060105)",cliff,1,protease
CS(=O)(=O)N1CC[C@@H](C1)Nc2ncccc2c3cnc4[nH]ccc4n3,"('CHEMBL3665128', 'CHEMBL3665122')",1527981,CS(=O)(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,"('CS(=O)(=O)N1CC[C@@H](C1)Nc2ncccc2c3cnc4[nH]ccc4n3', 'CS(=O)(=O)N1CC[C@H](C1)Nc2ncccc2c3cnc4[nH]ccc4n3')",94251,"((nan, nan), (nan, nan))",,2013.0,,,"((Decimal('0.009203'), Decimal('0.01794')), (Decimal('0.005369'), Decimal('0.01047')))",nM,"('Ki', 'IC50')","('233635', '233629')",10849,Tyrosine-protein kinase JAK3,kinase,0.233930087886,no cliff,1,kinase
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4ccccn4)c5ccc(c(SCC(=O)N6CC[C@@H](O)C6)c5)C(F)(F)F,"('CHEMBL1090994', 'CHEMBL1090990')","(624117, 624118)",CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCC(O)C4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1,"('CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4ccccn4)c5ccc(c(SCC(=O)N6CC[C@@H](O)C6)c5)C(F)(F)F', 'CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4ccccn4)c5ccc(c(SCC(=O)N6CC[C@H](O)C6)c5)C(F)(F)F')",50618,20188543.0,Bioorg. Med. Chem. Lett.,2010.0,20,2379,"(Decimal('7'), Decimal('30'))",nM,IC50,,11534,Cathepsin S,protease,0.0,no cliff,1,protease
CS(=O)(=O)Nc1c(O)ccc2[C@@H](CCCc12)C3=NCCN3,"('CHEMBL336161', 'CHEMBL133451')","(32289, 32747, 33592, 33599, 34166, 34174)",CS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,"('CS(=O)(=O)Nc1c(O)ccc2[C@@H](CCCc12)C3=NCCN3', 'CS(=O)(=O)Nc1c(O)ccc2[C@H](CCCc12)C3=NCCN3')",13638,8831777.0,J. Med. Chem.,1996.0,39,4116,"((Decimal('186.21'), Decimal('100000')), (Decimal('1023.29'), Decimal('100000')), (Decimal('17.38'), Decimal('1445.44')), (Decimal('5.623'), Decimal('24547.09')), (Decimal('5.248'), Decimal('30902.95')), (Decimal('2.239'), Decimal('954.99')))",nM,"('EC50', 'EC50', 'Ki', 'EC50', 'EC50', 'Ki')",,"(12474, 12742, 10651, 125, 12514, 12514)","('Alpha-1b adrenergic receptor', 'Alpha-1d adrenergic receptor', 'Alpha-1a adrenergic receptor', 'Alpha-1a adrenergic receptor', 'Alpha-1a adrenergic receptor', 'Alpha-1a adrenergic receptor')",membrane receptor 7tm,"(2.7299969998949405, 1.9900012699519392, 1.9199502967686526, 3.6400319314078549, 3.7700061128491207, 2.6299447303947088)",cliff,1,membrane receptor 7tm
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCO)CCc2ccc(Cl)c(Cl)c2)cc1,"('CHEMBL522320', 'CHEMBL492426')",539074,CS(=O)(=O)Nc1ccc(OCC(O)CN(CCO)CCc2ccc(Cl)c(Cl)c2)cc1,"('CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCO)CCc2ccc(Cl)c(Cl)c2)cc1', 'CS(=O)(=O)Nc1ccc(OC[C@H](O)CN(CCO)CCc2ccc(Cl)c(Cl)c2)cc1')",45244,18800760.0,J. Med. Chem.,2008.0,51,5506,"(Decimal('122'), Decimal('173'))",nM,IC50,,12865,Glutamate (NMDA) receptor subunit zeta 1,ion channel lgic,0.151686272454,no cliff,1,ion channel lgic
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc3cccc(O)c3)cc1,"('CHEMBL493712', 'CHEMBL494881')",539074,CS(=O)(=O)Nc1ccc(OCC(O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2cccc(O)c2)cc1,"('CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc3cccc(O)c3)cc1', 'CS(=O)(=O)Nc1ccc(OC[C@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc3cccc(O)c3)cc1')",45244,18800760.0,J. Med. Chem.,2008.0,51,5506,"(Decimal('238'), Decimal('409'))",nM,IC50,,12865,Glutamate (NMDA) receptor subunit zeta 1,ion channel lgic,0.235146350951,no cliff,1,ion channel lgic
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc3ccccc3O)cc1,"('CHEMBL495328', 'CHEMBL522530')",539074,CS(=O)(=O)Nc1ccc(OCC(O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2O)cc1,"('CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc3ccccc3O)cc1', 'CS(=O)(=O)Nc1ccc(OC[C@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc3ccccc3O)cc1')",45244,18800760.0,J. Med. Chem.,2008.0,51,5506,"(Decimal('662'), Decimal('433'))",nM,IC50,,12865,Glutamate (NMDA) receptor subunit zeta 1,ion channel lgic,0.184370093086,no cliff,1,ion channel lgic
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCOc2ccc(cc2)n3ccnc3)cc1,"('CHEMBL1193886', 'CHEMBL1192069')",39163,CS(=O)(=O)Nc1ccc(OCC(O)CNCCOc2ccc(-n3ccnc3)cc2)cc1,"('CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCOc2ccc(cc2)n3ccnc3)cc1', 'CS(=O)(=O)Nc1ccc(OC[C@H](O)CNCCOc2ccc(cc2)n3ccnc3)cc1')",10347,1976812.0,J. Med. Chem.,1990.0,33,2883,"(Decimal('1600'), Decimal('37500'))",nM,IC50,,50,Beta-1 adrenergic receptor,membrane receptor 7tm,1.36991128507,cliff,1,membrane receptor 7tm
CS(=O)(=O)Nc1cccc(CN2CCC[C@@H](C2)Nc3cccc4cnccc34)c1,"('CHEMBL3689501', 'CHEMBL3689497')",1527950,CS(=O)(=O)Nc1cccc(CN2CCCC(Nc3cccc4cnccc34)C2)c1,"('CS(=O)(=O)Nc1cccc(CN2CCC[C@@H](C2)Nc3cccc4cnccc34)c1', 'CS(=O)(=O)Nc1cccc(CN2CCC[C@H](C2)Nc3cccc4cnccc34)c1')",94226,"(nan, nan)",,2013.0,,,3060,nM,IC50,,11149,Rho-associated protein kinase 2,kinase,0.0,no cliff,1,kinase
CS(=O)(=O)Nc1cccc(CN2CC[C@@H](C2)Nc3cccc4cnccc34)c1,"('CHEMBL3689499', 'CHEMBL3689502')",1527950,CS(=O)(=O)Nc1cccc(CN2CCC(Nc3cccc4cnccc34)C2)c1,"('CS(=O)(=O)Nc1cccc(CN2CC[C@@H](C2)Nc3cccc4cnccc34)c1', 'CS(=O)(=O)Nc1cccc(CN2CC[C@H](C2)Nc3cccc4cnccc34)c1')",94226,"(nan, nan)",,2013.0,,,"(Decimal('3240'), Decimal('112'))",nM,IC50,,11149,Rho-associated protein kinase 2,kinase,1.46132698754,cliff,1,kinase
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@@H](N)Cc4ccc(F)c(F)c4)c1,"('CHEMBL184672', 'CHEMBL263946')","(304967, 305276)",CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)CC(N)Cc3ccc(F)c(F)c3)C(Cc3ccccc3)C2)c1,"('CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@@H](N)Cc4ccc(F)c(F)c4)c1', 'CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@H](N)Cc4ccc(F)c(F)c4)c1')",20143,15324904.0,Bioorg. Med. Chem. Lett.,2004.0,14,4763,"((Decimal('36000'), Decimal('44')), (Decimal('15000'), Decimal('450')))",nM,IC50,,"(11140, 12268)","('Dipeptidyl peptidase IV', 'Dipeptidyl peptidase II')",protease,"(2.9128498242810998, 1.5228787452803376)",cliff,1,protease
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@@H](N)Cc4ccccc4)c1,"('CHEMBL365414', 'CHEMBL184040')",304967,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)CC(N)Cc3ccccc3)C(Cc3ccccc3)C2)c1,"('CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@@H](N)Cc4ccccc4)c1', 'CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@H](N)Cc4ccccc4)c1')",20143,15324904.0,Bioorg. Med. Chem. Lett.,2004.0,14,4763,"(Decimal('35000'), Decimal('134'))",nM,IC50,,11140,Dipeptidyl peptidase IV,protease,2.41696324599,cliff,1,protease
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@@H](N)Cc4ccccc4F)c1,"('CHEMBL362538', 'CHEMBL187293')",304967,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)CC(N)Cc3ccccc3F)C(Cc3ccccc3)C2)c1,"('CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@@H](N)Cc4ccccc4F)c1', 'CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(Cc3ccccc3)C2)C(=O)C[C@H](N)Cc4ccccc4F)c1')",20143,15324904.0,Bioorg. Med. Chem. Lett.,2004.0,14,4763,"(Decimal('19000'), Decimal('34'))",nM,IC50,,11140,Dipeptidyl peptidase IV,protease,2.74727468391,cliff,1,protease
CS(=O)(=O)c1cc(F)cc2c1c(C(=O)c3ccc(Cl)cc3)c4[C@@H](CC(=O)O)CCCn24,"('CHEMBL412070', 'CHEMBL411255')","(475967, 475971)",CS(=O)(=O)c1cc(F)cc2c1c(C(=O)c1ccc(Cl)cc1)c1n2CCCC1CC(=O)O,"('CS(=O)(=O)c1cc(F)cc2c1c(C(=O)c3ccc(Cl)cc3)c4[C@@H](CC(=O)O)CCCn24', 'CS(=O)(=O)c1cc(F)cc2c1c(C(=O)c3ccc(Cl)cc3)c4[C@H](CC(=O)O)CCCn24')",39280,18359630.0,Bioorg. Med. Chem. Lett.,2008.0,18,2696,"((Decimal('168'), Decimal('7154')), (Decimal('142'), Decimal('2174')))",nM,Ki,,"(246, 261)","('Thromboxane A2 receptor', 'Prostanoid EP1 receptor')",membrane receptor 7tm,"(1.6292396540870879, 1.1849711953672193)",cliff,1,membrane receptor 7tm
CS(=O)(=O)c1cc(F)cc2c3CC[C@@H](CC(=O)O)c3n(Cc4ccc(Cl)cc4)c12,"('CHEMBL387477', 'CHEMBL426559')","(425870, 425871)",CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)C(CC(=O)O)CC3,"('CS(=O)(=O)c1cc(F)cc2c3CC[C@@H](CC(=O)O)c3n(Cc4ccc(Cl)cc4)c12', 'CS(=O)(=O)c1cc(F)cc2c3CC[C@H](CC(=O)O)c3n(Cc4ccc(Cl)cc4)c12')",35039,17300164.0,J. Med. Chem.,2007.0,50,794,"((Decimal('9.6'), Decimal('0.57')), (Decimal('1050'), Decimal('2.95')))",nM,Ki,"('Antagonist', (None, 'Antagonist'))","(12659, 246)","('Prostanoid DP receptor', 'Thromboxane A2 receptor')",membrane receptor 7tm,"(1.226396377367077, 2.5513672830917749)",cliff,1,membrane receptor 7tm
CS(=O)(=O)c1ccc(CNc2ccc(cc2)c3c(N)nc(N)nc3[C@@H]4CCCO4)cc1,"('CHEMBL203158', 'CHEMBL204852')",345663,CS(=O)(=O)c1ccc(CNc2ccc(-c3c(N)nc(N)nc3C3CCCO3)cc2)cc1,"('CS(=O)(=O)c1ccc(CNc2ccc(cc2)c3c(N)nc(N)nc3[C@@H]4CCCO4)cc1', 'CS(=O)(=O)c1ccc(CNc2ccc(cc2)c3c(N)nc(N)nc3[C@H]4CCCO4)cc1')",30976,16442284.0,Bioorg. Med. Chem. Lett.,2006.0,16,1864,"(Decimal('54'), Decimal('57'))",nM,IC50,,11536,Ghrelin receptor,membrane receptor 7tm,0.0234810958495,no cliff,1,membrane receptor 7tm
CS(=O)(=O)c1ccc(cc1)[C@@H](CCNC(=O)c2ccc(O)cc2)c3ccc(F)cc3,"('CHEMBL2021549', 'CHEMBL2021563')","(582788, 582789)",CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(O)cc2)c2ccc(F)cc2)cc1,"('CS(=O)(=O)c1ccc(cc1)[C@@H](CCNC(=O)c2ccc(O)cc2)c3ccc(F)cc3', 'CS(=O)(=O)c1ccc(cc1)[C@H](CCNC(=O)c2ccc(O)cc2)c3ccc(F)cc3')",48132,19746975.0,J. Med. Chem.,2009.0,52,5880,"((Decimal('7'), Decimal('87')), (Decimal('1.7'), Decimal('23')))",nM,"('IC50', 'EC50')",,"(101497, 11727)","('Epoxide hydrolase 2', 'Epoxide hydratase')","('other enzymes', 'protease')","(1.0944212126043618, 1.131278914639319)",cliff,1,various protein classes
CSCCNS(=O)(=O)c1ccc(N\N=C(/S)\N2CCC[C@@H]2C(=O)NCc3ccccc3)c(c1)[N+](=O)[O-],"('CHEMBL159456', 'CHEMBL162787')","(40436, 208638, 208657)",CSCCNS(=O)(=O)c1ccc(NN=C(S)N2CCCC2C(=O)NCc2ccccc2)c([N+](=O)[O-])c1,"('CSCCNS(=O)(=O)c1ccc(N\\N=C(/S)\\N2CCC[C@@H]2C(=O)NCc3ccccc3)c(c1)[N+](=O)[O-]', 'CSCCNS(=O)(=O)c1ccc(N\\N=C(/S)\\N2CCC[C@H]2C(=O)NCc3ccccc3)c(c1)[N+](=O)[O-]')",4691,11266174.0,Bioorg. Med. Chem. Lett.,2001.0,11,705,100000,nM,IC50,,"(10402, 250, 10685)","('Bradykinin B2 receptor', 'Neurokinin 1 receptor', 'Neurokinin 1 receptor')",membrane receptor 7tm,0.0,no cliff,1,membrane receptor 7tm
CSCC[C@@H](NC(=O)c1cccc(c1)C(=N)N)C(=O)NCC2CCC(CN)CC2,"('CHEMBL162924', 'CHEMBL162803')",212728,CSCCC(NC(=O)c1cccc(C(=N)N)c1)C(=O)NCC1CCC(CN)CC1,"('CSCC[C@@H](NC(=O)c1cccc(c1)C(=N)N)C(=O)NCC2CCC(CN)CC2', 'CSCC[C@H](NC(=O)c1cccc(c1)C(=N)N)C(=O)NCC2CCC(CN)CC2')",4696,11266180.0,Bioorg. Med. Chem. Lett.,2001.0,11,733,"(Decimal('10000'), Decimal('7900'))",nM,Ki,,42,Trypsin I,protease,0.10237290871,no cliff,1,protease
CSCC[C@@H](NC(=O)c1ccccc1NC(=O)c2cc3ccccc3[nH]2)C(=O)O,"('CHEMBL472079', 'CHEMBL471870')",564593,CSCCC(NC(=O)c1ccccc1NC(=O)c1cc2ccccc2[nH]1)C(=O)O,"('CSCC[C@@H](NC(=O)c1ccccc1NC(=O)c2cc3ccccc3[nH]2)C(=O)O', 'CSCC[C@H](NC(=O)c1ccccc1NC(=O)c2cc3ccccc3[nH]2)C(=O)O')",46412,19261479.0,Bioorg. Med. Chem.,2009.0,17,2336,"(Decimal('27'), Decimal('2750'))",nM,IC50,,12824,Cholecystokinin A receptor,membrane receptor 7tm,2.00796892967,cliff,1,membrane receptor 7tm
CSN1CC2(CCN(CC2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc5ccccc5)c6ccccc16,"('CHEMBL306065', 'CHEMBL2114103')","(142715, 144921)",CSN1CC2(CCN(C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)N(C)Cc3ccccc3)CC2)c2ccccc21,"('CSN1CC2(CCN(CC2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc5ccccc5)c6ccccc16', 'CSN1CC2(CCN(CC2)C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc5ccccc5)c6ccccc16')",2737,9873524.0,Bioorg. Med. Chem. Lett.,1998.0,8,2259,"((Decimal('24'), Decimal('577')), (Decimal('14'), Decimal('164')))",nM,IC50,,"(10184, 250)","('Neurokinin 2 receptor', 'Neurokinin 1 receptor')",membrane receptor 7tm,"(1.3809645714441254, 1.0687158123694598)",cliff,1,membrane receptor 7tm
CSc1cc(C)nc(SC)c1NC(=O)N(Cc2ccc(Oc3ccc(F)cc3)cc2)[C@@H](C)c4ccccc4,"('CHEMBL139273', 'CHEMBL440722')",28169,CSc1cc(C)nc(SC)c1NC(=O)N(Cc1ccc(Oc2ccc(F)cc2)cc1)C(C)c1ccccc1,"('CSc1cc(C)nc(SC)c1NC(=O)N(Cc2ccc(Oc3ccc(F)cc3)cc2)[C@@H](C)c4ccccc4', 'CSc1cc(C)nc(SC)c1NC(=O)N(Cc2ccc(Oc3ccc(F)cc3)cc2)[C@H](C)c4ccccc4')",14685,9784116.0,J. Med. Chem.,1998.0,41,4408,19,nM,IC50,,102444,Acyl-CoA:cholesterol acyltransferase,unclassified,0.0,no cliff,1,unclassified
CSc1cc2N(C)CCOc2c(c1)C(=O)NC[C@@H]3CCCN3Cc4ccccc4,"('CHEMBL22835', 'CHEMBL278151')","(1156, 58484)",CSc1cc(C(=O)NCC2CCCN2Cc2ccccc2)c2c(c1)N(C)CCO2,"('CSc1cc2N(C)CCOc2c(c1)C(=O)NC[C@@H]3CCCN3Cc4ccccc4', 'CSc1cc2N(C)CCOc2c(c1)C(=O)NC[C@H]3CCCN3Cc4ccccc4')",1185,"((nan, nan), (nan, nan))",Bioorg. Med. Chem. Lett.,1995.0,5,1245,"((Decimal('880'), Decimal('17')), (Decimal('270'), Decimal('4.2')))",nM,Ki,,"(10576, 14037)","('Serotonin 1a (5-HT1a) receptor', 'Dopamine D2 receptor')",membrane receptor 7tm,"(1.7140337507718946, 1.8081144737610868)",cliff,1,membrane receptor 7tm
CSc1ccc(CN2CCC[C@@H](C2)Nc3ccc4[nH]ncc4c3)cc1,"('CHEMBL3689415', 'CHEMBL3689414')",1527950,CSc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1,"('CSc1ccc(CN2CCC[C@@H](C2)Nc3ccc4[nH]ncc4c3)cc1', 'CSc1ccc(CN2CCC[C@H](C2)Nc3ccc4[nH]ncc4c3)cc1')",94226,"(nan, nan)",,2013.0,,,"(Decimal('74.5'), Decimal('71.6'))",nM,IC50,,11149,Rho-associated protein kinase 2,kinase,0.0172432504404,no cliff,1,kinase
CSc1ccc(cc1)C2CN3CCC[C@@H]3c4c(Cl)cccc24,"('CHEMBL554191', 'CHEMBL555404')",131453,CSc1ccc(C2CN3CCCC3c3c(Cl)cccc32)cc1.Cl,"('Cl.CSc1ccc(cc1)C2CN3CCC[C@@H]3c4c(Cl)cccc24', 'Cl.CSc1ccc(cc1)C2CN3CCC[C@H]3c4c(Cl)cccc24')",10332,2213832.0,J. Med. Chem.,1990.0,33,2793,"(Decimal('3'), Decimal('100'))",nM,Ki,,10997,Dopamine transporter,transporter,1.52287874528,cliff,1,transporter
CSc1ccc(cc1)[C@@H]2N=C(OCc3ccc(NS(=O)(=O)C)cc3)N(C)Cc4ccccc24,"('CHEMBL3350235', 'CHEMBL2093896')",46175,CSc1ccc(C2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,"('Cl.CSc1ccc(cc1)[C@@H]2N=C(OCc3ccc(NS(=O)(=O)C)cc3)N(C)Cc4ccccc24', 'Cl.CSc1ccc(cc1)[C@H]2N=C(OCc3ccc(NS(=O)(=O)C)cc3)N(C)Cc4ccccc24')",12940,7629795.0,J. Med. Chem.,1995.0,38,2551,30000,nM,IC50,,11480,Sodium channel protein type V alpha subunit,ion channel vgc,0.0,no cliff,1,ion channel vgc
CSc1ccc2Sc3ccccc3N(CC[C@@H]4CCCCN4C)c2c1,"('CHEMBL3133835', 'CHEMBL1357558')",1301111,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,"('CSc1ccc2Sc3ccccc3N(CC[C@@H]4CCCCN4C)c2c1', 'CSc1ccc2Sc3ccccc3N(CC[C@H]4CCCCN4C)c2c1')",77366,"(nan, nan)",MedChemComm,2014.0,5,507,"(Decimal('7390'), Decimal('7030'))",nM,IC50,,10839,Serine/threonine-protein kinase PIM1,kinase,0.021689113375,no cliff,1,kinase
CSc1ccccc1Nc2nc(nc3c(NCC4CC4)ncnc23)N5CCC[C@@H](N)C5,"('CHEMBL2017249', 'CHEMBL2017250')",813545,CSc1ccccc1Nc1nc(N2CCCC(N)C2)nc2c(NCC3CC3)ncnc12,"('CSc1ccccc1Nc2nc(nc3c(NCC4CC4)ncnc23)N5CCC[C@@H](N)C5', 'CSc1ccccc1Nc2nc(nc3c(NCC4CC4)ncnc23)N5CCC[C@H](N)C5')",61576,24900346.0,ACS Med. Chem. Lett.,2011.0,2,538,"(Decimal('18'), Decimal('23'))",nM,IC50,,103593,Ketohexokinase,other enzymes,0.106455330914,no cliff,1,other enzymes
CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@@H](C)C(C)C)c3,"('CHEMBL1773508', 'CHEMBL1773512')",746462,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)C(C)C)c2)[nH]1,"('CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@@H](C)C(C)C)c3', 'CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@H](C)C(C)C)c3')",57557,21449619.0,J. Med. Chem.,2011.0,54,3283,"(Decimal('26'), Decimal('40'))",nM,IC50,,10188,MAP kinase p38 alpha,kinase,0.187086643357,no cliff,1,kinase
CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@@H](C)C4CCCCC4)c3,"('CHEMBL506001', 'CHEMBL481913')",488009,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)C3CCCCC3)c2)[nH]1,"('CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@@H](C)C4CCCCC4)c3', 'CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@H](C)C4CCCCC4)c3')",43827,18578517.0,J. Med. Chem.,2008.0,51,4122,"(Decimal('153'), Decimal('9'))",nM,IC50,,10188,MAP kinase p38 alpha,kinase,1.23044892138,cliff,1,kinase
CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@@H](C)c4ccccc4)c3,"('CHEMBL321415', 'CHEMBL109331')",746462,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1,"('CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@@H](C)c4ccccc4)c3', 'CSc1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(N[C@H](C)c4ccccc4)c3')",57557,21449619.0,J. Med. Chem.,2011.0,54,3283,"(Decimal('50'), Decimal('65'))",nM,IC50,,10188,MAP kinase p38 alpha,kinase,0.113943352307,no cliff,1,kinase
CSc1nc(c2ccc(F)cc2)c(c3ccnc(N[C@@H](C)c4ccccc4)c3)n1C,"('CHEMBL479991', 'CHEMBL479990')",488009,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)c3ccccc3)c2)n1C,"('CSc1nc(c2ccc(F)cc2)c(c3ccnc(N[C@@H](C)c4ccccc4)c3)n1C', 'CSc1nc(c2ccc(F)cc2)c(c3ccnc(N[C@H](C)c4ccccc4)c3)n1C')",43827,18578517.0,J. Med. Chem.,2008.0,51,4122,"(Decimal('70'), Decimal('960'))",nM,IC50,,10188,MAP kinase p38 alpha,kinase,1.13717319303,cliff,1,kinase
CSc1nc(c2cccc(NCC(=O)NCc3cn(CCOCCOCCOCCOCCn4cc(COc5ccc(cc5)[C@@]6(C)CC(C)(C)N(C(=O)C)c7ccc(NC(=O)c8ccc(cc8)c9ccccc9)cc67)nn4)nn3)c2)c%10c(N)c(sc%10n1)C(=O)NC(C)(C)C,"('CHEMBL1651826', 'CHEMBL1651831')",702109,CSc1nc(-c2cccc(NCC(=O)NCc3cn(CCOCCOCCOCCOCCn4cc(COc5ccc(C6(C)CC(C)(C)N(C(C)=O)c7ccc(NC(=O)c8ccc(-c9ccccc9)cc8)cc76)cc5)nn4)nn3)c2)c2c(N)c(C(=O)NC(C)(C)C)sc2n1,"('CSc1nc(c2cccc(NCC(=O)NCc3cn(CCOCCOCCOCCOCCn4cc(COc5ccc(cc5)[C@@]6(C)CC(C)(C)N(C(=O)C)c7ccc(NC(=O)c8ccc(cc8)c9ccccc9)cc67)nn4)nn3)c2)c%10c(N)c(sc%10n1)C(=O)NC(C)(C)C', 'CSc1nc(c2cccc(NCC(=O)NCc3cn(CCOCCOCCOCCOCCn4cc(COc5ccc(cc5)[C@]6(C)CC(C)(C)N(C(=O)C)c7ccc(NC(=O)c8ccc(cc8)c9ccccc9)cc67)nn4)nn3)c2)c%10c(N)c(sc%10n1)C(=O)NC(C)(C)C')",54814,24900256.0,ACS Med. Chem. Lett.,2011.0,2,85,"(Decimal('55'), Decimal('39'))",nM,EC50,,95,Luteinizing hormone/Choriogonadotropin receptor,membrane receptor 7tm,0.149298082468,no cliff,1,membrane receptor 7tm
